"role_id","skill_id","skill_name","skill_type","importance","masco_code","masco_version","esco_code","esco_occupation_title","esco_occupation_uri","skill_uri","relation_type","official_skill_type_raw","mapping_relation","mapping_confidence","mapping_review_status","source_version","production_ready"
"M112104","58d7a289-dafd-4363-833f-d1dc4140885e","APL","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","6e4f75b4-c60f-4623-a9ba-760c8245753b","ICT Communications Protocols","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","71717c33-dd63-4acf-b052-a5fd5d9fc490","Ensure Information Privacy","technical","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/71717c33-dd63-4acf-b052-a5fd5d9fc490","optional","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","7a17d7ce-01a2-4746-bbcc-22ffe22fa16e","Monitor Technology Trends","technical","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/7a17d7ce-01a2-4746-bbcc-22ffe22fa16e","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","7adb8473-bcc6-4ff8-9850-76d945d40092","Analyse ICT System","digital","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","8369ede5-4200-4a44-be2e-bc60ef959259","Microsoft Visual C++","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","83b33952-3872-46ec-9a2e-b28f91303a7e","Oversee Development of Software","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e","optional","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","867137fb-ff1b-4ca3-99f3-cb6969aa2c68","TypeScript","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","909a28ce-d4b6-4567-9b74-d111f1ed9633","Maintain Plan for Continuity of Operations","technical","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/909a28ce-d4b6-4567-9b74-d111f1ed9633","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","94dd823c-148e-4614-a6e8-99249b16357d","ICT Project Management","digital","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d","essential","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
