role_id,skill_id,skill_name,skill_type,importance,masco_code,masco_version,esco_code,esco_occupation_title,esco_occupation_uri,skill_uri,relation_type,official_skill_type_raw,mapping_relation,mapping_confidence,mapping_review_status,source_version,production_ready
M112104,bec4359e-cb92-468f-a997-8fb28e32fba9,ICT Project Management Methodologies,digital,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,essential,knowledge,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,cb1b0777-0388-4b01-a0cf-7c6bbfbbd61d,Review Development Process of an Organisation,technical,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/cb1b0777-0388-4b01-a0cf-7c6bbfbbd61d,essential,skill/competence,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,cc716f65-a0d0-4fba-95d9-64c358f697c0,Monitor ICT Research,digital,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/cc716f65-a0d0-4fba-95d9-64c358f697c0,essential,skill/competence,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,df0612db-366c-4ff5-b106-40b9e385195c,Utilise Decision Support System,digital,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/df0612db-366c-4ff5-b106-40b9e385195c,essential,skill/competence,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,e1e99428-b91b-45e1-8ede-ed0cbf161930,Establish an ICT Customer Support Process,digital,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/e1e99428-b91b-45e1-8ede-ed0cbf161930,essential,skill/competence,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,ec6df9cb-be92-4027-80fa-83b70aabce58,Industrial Research and Development,technical,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/ec6df9cb-be92-4027-80fa-83b70aabce58,essential,knowledge,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M112104,f2c63b7a-ed6c-4890-9f8c-7685d172624c,Implement Corporate Governance,technical,100,112104,2020,1330.3,Chief Technology Officer,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c,essential,skill/competence,close_match,medium,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,08371fe9-c658-4f6a-966f-71dbb0ab683d,Accounting Department Processes,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/08371fe9-c658-4f6a-966f-71dbb0ab683d,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,089bab26-a854-40fb-8c04-5be4f693315a,Integrate Strategic Foundation in Daily Performance,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/089bab26-a854-40fb-8c04-5be4f693315a,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,147170ba-0141-4337-89af-b4513d745afe,Support Development of Annual Budget,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/147170ba-0141-4337-89af-b4513d745afe,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
