"label_kind","reference","raw_label","title_case_label","changed"
"alias_display","http://data.europa.eu/esco/skill/6f2721bf-40ad-4f5d-8774-a478d1d6f5a6","working in rotational shifts","Working in Rotational Shifts","true"
"alias_display","http://data.europa.eu/esco/skill/6f2721bf-40ad-4f5d-8774-a478d1d6f5a6","working in shifts","Working in Shifts","true"
"alias_display","http://data.europa.eu/esco/skill/6f2a4a5c-2f6e-49ab-8441-cd600d1f20ae","apply psychological elements to gaming","Apply Psychological Elements to Gaming","true"
"alias_display","http://data.europa.eu/esco/skill/6f2a4a5c-2f6e-49ab-8441-cd600d1f20ae","apply psychology to gaming","Apply Psychology to Gaming","true"
"alias_display","http://data.europa.eu/esco/skill/6f2a4a5c-2f6e-49ab-8441-cd600d1f20ae","use gaming psychology","Use Gaming Psychology","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users accomplish autonomy in everyday activities","Assist Healthcare Users Accomplish Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users achieve autonomy in daily life activities","Assist Healthcare Users Achieve Autonomy in Daily Life Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users achieve autonomy in everyday activities","Assist Healthcare Users Achieve Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users attain autonomy in everyday activities","Assist Healthcare Users Attain Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users reach autonomy in everyday activities","Assist Healthcare Users Reach Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users reach autonomy in everyday activity","Assist Healthcare Users Reach Autonomy in Everyday Activity","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","assist healthcare users realize autonomy in everyday activity","Assist Healthcare Users Realize Autonomy in Everyday Activity","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","help healthcare users achieve autonomy in daily life activities","Help Healthcare Users Achieve Autonomy in Daily Life Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","help healthcare users achieve autonomy in everyday activities","Help Healthcare Users Achieve Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","help healthcare users reach autonomy in everyday activities","Help Healthcare Users Reach Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","support healthcare users achieve autonomy in everyday activities","Support Healthcare Users Achieve Autonomy in Everyday Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","support healthcare users achieve autonomy in everyday activity","Support Healthcare Users Achieve Autonomy in Everyday Activity","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","support healthcare users achieve autonomy in everyday exercises","Support Healthcare Users Achieve Autonomy in Everyday Exercises","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467","support healthcare users achieve autonomy in everyday life","Support Healthcare Users Achieve Autonomy in Everyday Life","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","control vessel manufacturing","Control Vessel Manufacturing","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","ensure quality of vessel manufacturing","Ensure Quality of Vessel Manufacturing","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","examine production of vessels","Examine Production of Vessels","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","inspect manufacturing of vessels","Inspect Manufacturing of Vessels","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","inspect production of vessels","Inspect Production of Vessels","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","look over vessel manufacturing","Look over Vessel Manufacturing","true"
"alias_display","http://data.europa.eu/esco/skill/6f2ba673-00a3-4d5b-8a03-807d7996d049","supervise manufacture of vessels","Supervise Manufacture of Vessels","true"
"alias_display","http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84","PBS schemes","PBS Schemes","true"
"alias_display","http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84","bike sharing","Bike Sharing","true"
"alias_display","http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84","public bicycle schemes","Public Bicycle Schemes","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","keep theatre equipment in good condition","Keep Theatre Equipment in Good Condition","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","keep up theatre equipment","Keep up Theatre Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","maintain equipment for the theatre","Maintain Equipment for the Theatre","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","maintain theater equipment","Maintain Theater Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","maintain theatre's equipment","Maintain Theatre's Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","maintaining theatre equipment","Maintaining Theatre Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/6f40f0db-6a4b-43f5-8ff3-4e5bd3fe882f","oversee theatre equipment","Oversee Theatre Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","carry out laboratory simulations","Carry out Laboratory Simulations","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","carrying out laboratory simulations","Carrying out Laboratory Simulations","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","laboratory simulation carrying out","Laboratory Simulation Carrying Out","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","laboratory simulation running","Laboratory Simulation Running","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","laboratory simulations carrying out","Laboratory Simulations Carrying Out","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","laboratory simulations running","Laboratory Simulations Running","true"
"alias_display","http://data.europa.eu/esco/skill/6f41081b-39ee-4a42-a8d4-a1cee7a39873","running laboratory simulations","Running Laboratory Simulations","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commerce transaction rules","International Commerce Transaction Rules","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transaction rule","International Commercial Transaction Rule","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transaction rules","International Commercial Transaction Rules","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transactions laws","International Commercial Transactions Laws","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transactions legislation","International Commercial Transactions Legislation","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transactions regulations","International Commercial Transactions Regulations","true"
"alias_display","http://data.europa.eu/esco/skill/6f45a77d-9208-40f2-a116-ac99c77ef580","international commercial transactions statutes","International Commercial Transactions Statutes","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","decontamination methods","Decontamination Methods","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","methods of sterilisation","Methods of Sterilisation","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","methods of sterilization","Methods of Sterilization","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","sterilisation technique","Sterilisation Technique","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","sterilisation techniques","Sterilisation Techniques","true"
"alias_display","http://data.europa.eu/esco/skill/6f46a3bb-eb18-4c3e-b05b-8b073fceb4fb","sterilization technique","Sterilization Technique","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","carry out preventative airport maintenance","Carry out Preventative Airport Maintenance","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","conduct regular preventive maintenance on airport equipment and facilities","Conduct Regular Preventive Maintenance on Airport Equipment and Facilities","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","ensure airport safety by conducting regular preventive maintenance on equipment and facilities","Ensure Airport Safety by Conducting Regular Preventive Maintenance on Equipment and Facilities","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","ensure airport safety by executing preventive maintenance activities","Ensure Airport Safety by Executing Preventive Maintenance Activities","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","perform preventative airport maintenance","Perform Preventative Airport Maintenance","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","perform preventive airport maintenance","Perform Preventive Airport Maintenance","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","regularly maintain airport equipment to prevent breakdown","Regularly Maintain Airport Equipment to Prevent Breakdown","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","regularly maintain airport facilities to prevent issues","Regularly Maintain Airport Facilities to Prevent Issues","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","undertake preventative airport maintenance","Undertake Preventative Airport Maintenance","true"
"alias_display","http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340","undertake preventive airport maintenance","Undertake Preventive Airport Maintenance","true"
"alias_display","http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec","apply safety procedure in laboratory","Apply Safety Procedure in Laboratory","true"
"alias_display","http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec","apply safety procedures in laboratories","Apply Safety Procedures in Laboratories","true"
"alias_display","http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec","comply with safety requirements of laboratories","Comply with Safety Requirements of Laboratories","true"
"alias_display","http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec","comply with safety standards in laboratories","Comply with Safety Standards in Laboratories","true"
"alias_display","http://data.europa.eu/esco/skill/6f571969-3640-4774-a9bc-fd2ef583fdec","make sure laboratory safety procedures are applied","Make Sure Laboratory Safety Procedures Are Applied","true"
"alias_display","http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb","environment legislation","Environment Legislation","true"
"alias_display","http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb","environmental law","Environmental Law","true"
"alias_display","http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb","environmental regulations","Environmental Regulations","true"
"alias_display","http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb","legislation of the environment","Legislation of the Environment","true"
"alias_display","http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d","categories of properties","Categories of Properties","true"
"alias_display","http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d","property market","Property Market","true"
"alias_display","http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d","real estate market trends","Real Estate Market Trends","true"
"alias_display","http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d","real property market","Real Property Market","true"
"alias_display","http://data.europa.eu/esco/skill/6f6163dc-a801-416c-86e9-ce857d71c24d","trends in the real estate market","Trends in the Real Estate Market","true"
"alias_display","http://data.europa.eu/esco/skill/6f6ab5de-3b3a-45bd-8d0a-f64956fce991","digestive system surgery","Digestive System Surgery","true"
"alias_display","http://data.europa.eu/esco/skill/6f6ab5de-3b3a-45bd-8d0a-f64956fce991","gastroenterological surgical procedures","Gastroenterological Surgical Procedures","true"
"alias_display","http://data.europa.eu/esco/skill/6f6ab5de-3b3a-45bd-8d0a-f64956fce991","gastrointestinal surgery","Gastrointestinal Surgery","true"
"alias_display","http://data.europa.eu/esco/skill/6f6ab5de-3b3a-45bd-8d0a-f64956fce991","gastrointestinal surgical procedures","Gastrointestinal Surgical Procedures","true"
"alias_display","http://data.europa.eu/esco/skill/6f6ab5de-3b3a-45bd-8d0a-f64956fce991","liver surgery","Liver Surgery","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","guard CNC grinding machine","Guard CNC Grinding Machine","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","guard Computer controlled grinder","Guard Computer Controlled Grinder","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","oversee CNC grinding machine","Oversee CNC Grinding Machine","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","oversee Computer controlled grinder","Oversee Computer Controlled Grinder","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","take care of CNC grinding machine","Take Care of CNC Grinding Machine","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","take care of Computer controlled grinder","Take Care of Computer Controlled Grinder","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","tend computer numerical controlled grinding machines","Tend Computer Numerical Controlled Grinding Machines","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","watch over CNC grinding machine","Watch over CNC Grinding Machine","true"
"alias_display","http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad","watch over Computer controlled grinder","Watch over Computer Controlled Grinder","true"
"alias_display","http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed","Ansible automation tool","Ansible Automation Tool","true"
"alias_display","http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2","outsourcing and partner management strategy","Outsourcing and Partner Management Strategy","true"
"alias_display","http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2","outsourcing management strategy","Outsourcing Management Strategy","true"
"alias_display","http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2","outsourcing policies and procedures","Outsourcing Policies and Procedures","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","add up production costs","Add up Production Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","assess production costs","Assess Production Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","calculate production cost","Calculate Production Cost","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","calculating production costs","Calculating Production Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","estimate production costs","Estimate Production Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","sum production costs","Sum Production Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6f900dcb-c7ff-4d97-8015-9c45b99f7097","apply appropriate waste disposal measures","Apply Appropriate Waste Disposal Measures","true"
"alias_display","http://data.europa.eu/esco/skill/6f900dcb-c7ff-4d97-8015-9c45b99f7097","apply appropriate waste disposal techniques","Apply Appropriate Waste Disposal Techniques","true"
"alias_display","http://data.europa.eu/esco/skill/6f900dcb-c7ff-4d97-8015-9c45b99f7097","carry out appropriate waste disposal","Carry out Appropriate Waste Disposal","true"
"alias_display","http://data.europa.eu/esco/skill/6f900dcb-c7ff-4d97-8015-9c45b99f7097","dispose of medical waste","Dispose of Medical Waste","true"
"alias_display","http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a","create assistance modalities","Create Assistance Modalities","true"
"alias_display","http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a","create collaboration modalities","Create Collaboration Modalities","true"
"alias_display","http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a","create cooperation procedures","Create Cooperation Procedures","true"
"alias_display","http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a","create participation modalities","Create Participation Modalities","true"
"alias_display","http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a","create partnership modalities","Create Partnership Modalities","true"
"alias_display","http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e","O&G","O&G","false"
"alias_display","http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e","OB/GYN","OB/GYN","false"
"alias_display","http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e","OBG","OBG","false"
"alias_display","http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e","Obs & Gynae","Obs & Gynae","false"
"alias_display","http://data.europa.eu/esco/skill/6fa0f0de-5630-4a08-a042-a2e07de9208e","female reproductive organs' health and pregnancy care","Female Reproductive Organs' Health and Pregnancy Care","true"
"alias_display","http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c","system integration","System Integration","true"
"alias_display","http://data.europa.eu/esco/skill/6fa976e9-da4e-47a4-8655-36aa6a4e293f","carry out nutrition research","Carry out Nutrition Research","true"
"alias_display","http://data.europa.eu/esco/skill/6fa976e9-da4e-47a4-8655-36aa6a4e293f","conduct research on nutrition","Conduct Research on Nutrition","true"
"alias_display","http://data.europa.eu/esco/skill/6fa976e9-da4e-47a4-8655-36aa6a4e293f","design nutrition research","Design Nutrition Research","true"
"alias_display","http://data.europa.eu/esco/skill/6fa976e9-da4e-47a4-8655-36aa6a4e293f","implement research on nutrition","Implement Research on Nutrition","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","calculate a debt cost","Calculate a Debt Cost","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","calculating a debt cost","Calculating a Debt Cost","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","calculating debt costs","Calculating Debt Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","count debt costs","Count Debt Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","forecast debt costs","Forecast Debt Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","measure debt costs","Measure Debt Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b","tally debt costs","Tally Debt Costs","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","company policy monitoring","Company Policy Monitoring","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","monitoring company policy","Monitoring Company Policy","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","oversee company policy","Oversee Company Policy","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","supervise company policy","Supervise Company Policy","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","view company policy","View Company Policy","true"
"alias_display","http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949","watch company policy","Watch Company Policy","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","assure correct goods labelling","Assure Correct Goods Labelling","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","ensure correct goods labeling","Ensure Correct Goods Labeling","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","ensure correct labelling of goods","Ensure Correct Labelling of Goods","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","ensure the labelling of goods correctly","Ensure the Labelling of Goods Correctly","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","establish correct goods labelling","Establish Correct Goods Labelling","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","maintain correct goods labelling","Maintain Correct Goods Labelling","true"
"alias_display","http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37","secure correct goods labelling","Secure Correct Goods Labelling","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","assess student","Assess Student","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","assesses students","Assesses Students","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","assessing students","Assessing Students","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","conduct and assess apprentice examinations","Conduct and Assess Apprentice Examinations","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","conduct apprentice examination processes","Conduct Apprentice Examination Processes","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","conduct examination processes for apprentices","Conduct Examination Processes for Apprentices","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","evaluate students","Evaluate Students","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","gauge students","Gauge Students","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","monitor student's progress","Monitor Student's Progress","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","observe student progress","Observe Student Progress","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","observe student's progress","Observe Student's Progress","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","oversee student's progress","Oversee Student's Progress","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","provide apprentice examination processes","Provide Apprentice Examination Processes","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","provide examination processes for apprentices","Provide Examination Processes for Apprentices","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","set and assess apprentice examinations","Set and Assess Apprentice Examinations","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","set apprentice examinations","Set Apprentice Examinations","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","set examinations for apprentices","Set Examinations for Apprentices","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","supply examination processes for apprentices","Supply Examination Processes for Apprentices","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","test students","Test Students","true"
"alias_display","http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980","track student's progress","Track Student's Progress","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study a website behaviour pattern","Study a Website Behaviour Pattern","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study website behavior patterns","Study Website Behavior Patterns","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study website behaviour activity","Study Website Behaviour Activity","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study website behaviour findings","Study Website Behaviour Findings","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study website behaviour results","Study Website Behaviour Results","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","study website behaviour trends","Study Website Behaviour Trends","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","studying website behaviour patterns","Studying Website Behaviour Patterns","true"
"alias_display","http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014","the study of website behaviour patterns","The Study of Website Behaviour Patterns","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","consult with industry professionals in survey projects","Consult with Industry Professionals in Survey Projects","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","consultation with industry professional in survey projects","Consultation with Industry Professional in Survey Projects","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","consultation with industry professionals","Consultation with Industry Professionals","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","consulting with industry professionals","Consulting with Industry Professionals","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","consulting with industry professionals in survey projects","Consulting with Industry Professionals in Survey Projects","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","talk to designers","Talk to Designers","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","talk to engineers","Talk to Engineers","true"
"alias_display","http://data.europa.eu/esco/skill/6fef6942-06b4-4808-aa9d-99afcfde5089","talk to representatives involved in survey projects","Talk to Representatives Involved in Survey Projects","true"
