feature,idf
research organising,5.176582660459073
research teaching,5.513054897080286
research technical,4.637586159726386
research using,6.0238805208462765
residential,5.330733340286331
residential care,6.0238805208462765
residential home,5.736198448394496
resolve,4.9252682321781664
resolve problems,4.9252682321781664
resolving,5.04305126783455
resolving computer,6.0238805208462765
resolving disputes,5.330733340286331
resources,3.9869985935852363
resources and,5.736198448394496
resources assistant,5.04305126783455
resources giving,5.736198448394496
resources technical,5.513054897080286
restaurant,4.637586159726386
restaurant crew,5.736198448394496
restaurant host,5.176582660459073
restaurant hostess,5.176582660459073
restaurant manager,6.0238805208462765
risk,5.513054897080286
risk analysis,5.513054897080286
road,6.0238805208462765
road transport,6.0238805208462765
room,6.0238805208462765
room attendant,6.0238805208462765
safety,3.9869985935852363
safety inspector,6.0238805208462765
safety or,5.736198448394496
safety procedures,4.03145035615607
sales,3.408920742810078
sales account,5.176582660459073
sales assistant,4.724597536716015
sales manager,6.0238805208462765
sales processor,5.176582660459073
sales representative,5.330733340286331
sales support,4.819907716520341
scheduling,4.03145035615607
scheduling work,4.03145035615607
school,2.4685324593568625
school head,6.0238805208462765
school skills,4.28927946545817
school teacher,4.557543452052849
school teaching,5.736198448394496
science,6.0238805208462765
science teacher,6.0238805208462765
scientist,6.0238805208462765
scientist skills,6.0238805208462765
secondary,2.5273729593797962
secondary school,2.5273729593797962
secretary,4.637586159726386
secretary of,6.0238805208462765
secretary skills,4.9252682321781664
security,4.557543452052849
security duration,5.736198448394496
seller,5.176582660459073
seller skills,5.176582660459073
selling,3.538973871058276
selling products,3.5671447480249725
service,4.349904087274605
service representative,5.04305126783455
service restaurant,5.736198448394496
service vocational,6.0238805208462765
services,2.3775606811511363
services developing,5.330733340286331
services duration,3.7212954278522306
services executing,5.176582660459073
services or,2.8050046959780754
services packaging,4.819907716520341
services promoting,5.04305126783455
serving,4.178053830347945
serving food,4.178053830347945
setting,5.513054897080286
setting up,5.513054897080286
shipping,6.0238805208462765
shipping agent,6.0238805208462765
shop,4.557543452052849
shop assistant,4.819907716520341
shop manager,6.0238805208462765
skills accompanying,4.414442608412176
skills advising,5.176582660459073
skills advocating,4.9252682321781664
skills analysing,4.724597536716015
skills artistic,6.0238805208462765
skills caring,4.557543452052849
skills cleaning,5.736198448394496
skills coaching,4.637586159726386
skills collaborating,5.736198448394496
skills complying,4.178053830347945
skills conducting,4.483435479899128
skills creating,3.538973871058276
skills developing,3.338303175596125
skills driving,6.0238805208462765
skills ensuring,6.0238805208462765
skills entering,5.04305126783455
skills executing,4.077970371790963
skills implementing,6.0238805208462765
skills installing,5.736198448394496
skills maintaining,4.9252682321781664
skills managing,3.625985248047906
skills monitoring,3.6567569067146595
skills negotiating,5.330733340286331
skills operating,4.483435479899128
skills organising,6.0238805208462765
skills performing,2.6451559950361796
skills planning,4.232121051618222
skills preparing,4.03145035615607
skills programming,5.04305126783455
skills promoting,3.625985248047906
skills protecting,4.557543452052849
skills providing,3.755196979527912
skills selling,5.330733340286331
skills serving,4.28927946545817
skills setting,6.0238805208462765
skills storing,5.736198448394496
skills teaching,4.232121051618222
skills translating,5.513054897080286
social,4.414442608412176
social care,5.736198448394496
social issues,5.513054897080286
social worker,5.330733340286331
software,5.176582660459073
software using,6.0238805208462765
solutions,4.637586159726386
solutions duration,5.736198448394496
solutions providing,5.330733340286331
sound,3.596132284898225
sound and,3.596132284898225
sources,5.176582660459073
sources duration,5.330733340286331
special,5.736198448394496
special educational,6.0238805208462765
specialised,5.04305126783455
specialised seller,5.176582660459073
specialist,5.513054897080286
specialist skills,6.0238805208462765
sports,4.724597536716015
sports diagnosing,6.0238805208462765
sports instructor,6.0238805208462765
sports supervising,5.513054897080286
stagehand,6.0238805208462765
stagehand skills,6.0238805208462765
state,6.0238805208462765
state skills,6.0238805208462765
stop,5.176582660459073
stop motion,5.176582660459073
storing,2.8184277163102163
storing digital,2.963609726154714
storing goods,4.724597536716015
structures,6.0238805208462765
structures creating,6.0238805208462765
subjects,4.126760535960395
subjects duration,5.04305126783455
subjects monitoring,5.04305126783455
subjects teaching,5.513054897080286
supervising,4.178053830347945
supervising and,5.330733340286331
supervising team,4.483435479899128
supplies,6.0238805208462765
supplies marking,6.0238805208462765
supply,4.349904087274605
supply chain,4.349904087274605
support,3.9869985935852363
support assistant,4.819907716520341
support officer,5.330733340286331
support to,4.9252682321781664
switchboard,6.0238805208462765
switchboard operator,6.0238805208462765
system,6.0238805208462765
systems,4.232121051618222
systems designing,5.176582660459073
systems developing,5.736198448394496
systems duration,6.0238805208462765
systems or,4.637586159726386
systems programmes,6.0238805208462765
systems using,6.0238805208462765
tasks,2.6565846908598023
tasks analysing,4.414442608412176
tasks communicating,6.0238805208462765
tasks conducting,5.176582660459073
tasks duration,5.513054897080286
tasks maintaining,6.0238805208462765
tasks managing,4.077970371790963
tasks planning,3.790288299339182
tasks preparing,4.819907716520341
teacher,3.6885056050292397
teacher secondary,4.349904087274605
teacher skills,4.232121051618222
teaching,3.4336133554004498
teaching academic,4.126760535960395
teaching and,3.6567569067146595
teaching assistant,5.513054897080286
team,4.483435479899128
team or,4.483435479899128
teams,4.557543452052849
teams duration,4.9252682321781664
technical,3.826655943510057
technical or,3.8643962714929043
technician,5.04305126783455
technician skills,5.04305126783455
telecommunications,6.0238805208462765
telecommunications equipment,6.0238805208462765
telephone,6.0238805208462765
telephone switchboard,6.0238805208462765
tennis,6.0238805208462765
tennis coach,6.0238805208462765
tertiary,3.293851413025291
tertiary qualification,3.293851413025291
testing,5.330733340286331
testing electrical,6.0238805208462765
testing ensuring,6.0238805208462765
textile,6.0238805208462765
textile products,6.0238805208462765
textiles,5.736198448394496
textiles fur,6.0238805208462765
the,2.9481055396187488
the manufacture,6.0238805208462765
the performance,3.133508762950112
the public,4.819907716520341
title 1213,6.0238805208462765
title academic,6.0238805208462765
title accounting,4.819907716520341
title activity,6.0238805208462765
title administrative,3.826655943510057
title advertising,5.736198448394496
title animator,5.736198448394496
title assistant,6.0238805208462765
title babysitter,5.736198448394496
title bakery,5.736198448394496
title bartender,6.0238805208462765
title biology,6.0238805208462765
title bookkeeper,6.0238805208462765
title boxing,6.0238805208462765
title business,5.04305126783455
title call,4.9252682321781664
title camping,6.0238805208462765
title cashier,5.176582660459073
title child,5.176582660459073
title client,5.736198448394496
title commercial,5.513054897080286
title computer,6.0238805208462765
title customer,4.9252682321781664
title data,5.513054897080286
title database,5.736198448394496
title desktop,6.0238805208462765
title digital,4.637586159726386
title education,5.330733340286331
title emergency,6.0238805208462765
title employee,5.330733340286331
title event,5.176582660459073
title financial,5.513054897080286
title food,5.330733340286331
title football,5.513054897080286
title graphic,3.9869985935852363
title headteacher,6.0238805208462765
title healthcare,6.0238805208462765
title homelessness,6.0238805208462765
title human,4.819907716520341
title ict,4.819907716520341
title illustrator,6.0238805208462765
title interpreter,5.736198448394496
title kitchen,6.0238805208462765
title language,6.0238805208462765
title learning,6.0238805208462765
title life,5.513054897080286
title management,6.0238805208462765
title market,6.0238805208462765
title marketing,5.04305126783455
title medical,5.736198448394496
title migrant,6.0238805208462765
title modern,5.176582660459073
title music,5.736198448394496
title nursery,6.0238805208462765
title office,4.9252682321781664
title online,4.637586159726386
title personal,5.330733340286331
title photographer,5.736198448394496
title post,6.0238805208462765
title postman,6.0238805208462765
title primary,5.330733340286331
title project,5.176582660459073
title promotion,6.0238805208462765
title promotions,5.513054897080286
title quick,5.736198448394496
title receptionist,6.0238805208462765
title recruitment,4.724597536716015
title residential,5.330733340286331
title restaurant,4.9252682321781664
title road,6.0238805208462765
title room,6.0238805208462765
title sales,3.596132284898225
title science,6.0238805208462765
title secondary,4.819907716520341
title secretary,4.637586159726386
title shipping,6.0238805208462765
title shop,4.637586159726386
title social,5.176582660459073
title software,6.0238805208462765
title special,5.736198448394496
title sports,6.0238805208462765
title stagehand,6.0238805208462765
title stop,5.176582660459073
title supply,4.349904087274605
title telephone,6.0238805208462765
title tennis,6.0238805208462765
title tutor,6.0238805208462765
title university,5.513054897080286
title user,6.0238805208462765
title waiter,4.483435479899128
title warehouse,5.736198448394496
title web,5.330733340286331
title writer,6.0238805208462765
to,3.171249090932959
to identify,6.0238805208462765
to people,3.5115748968701617
to resolve,4.9252682321781664
to the,4.819907716520341
tools,3.097141118779237
tools for,3.097141118779237
trainer,5.176582660459073
trainer skills,5.176582660459073
training,3.5671447480249725
training coaching,5.736198448394496
training collaborating,5.513054897080286
training developing,5.736198448394496
training duration,4.637586159726386
training monitoring,4.9252682321781664
training on,5.736198448394496
transactions,3.152200895962264
transactions duration,4.819907716520341
transactions managing,4.724597536716015
transactions performing,5.176582660459073
transactions promoting,5.736198448394496
transactions providing,5.176582660459073
transactions selling,4.126760535960395
transforming,4.28927946545817
transforming information,4.28927946545817
translating,5.513054897080286
translating and,5.513054897080286
transport,5.330733340286331
transport and,5.513054897080286
transport division,6.0238805208462765
treatment,6.0238805208462765
treatment of,6.0238805208462765
tutor,6.0238805208462765
tutor skills,6.0238805208462765
university,5.513054897080286
university research,5.736198448394496
unloading,6.0238805208462765
unloading goods,6.0238805208462765
up,5.330733340286331
up computer,5.513054897080286
user,6.0238805208462765
user interface,6.0238805208462765
using,3.028148247292285
using digital,3.097141118779237
using foreign,5.736198448394496
using word,5.736198448394496
vehicles,5.513054897080286
vehicles duration,6.0238805208462765
verifying,6.0238805208462765
verifying identities,6.0238805208462765
visual,3.2723452078043276
visual displays,3.4589311633847397
visual equipment,4.637586159726386
visual or,5.736198448394496
vocational,3.9036169846461855
vocational matters,5.736198448394496
vocational subjects,4.126760535960395
vocational teacher,6.0238805208462765
volunteering,5.330733340286331
volunteering programme,5.330733340286331
waiter,4.483435479899128
waiter waitress,4.483435479899128
waitress,4.483435479899128
waitress skills,4.483435479899128
warehouse,5.736198448394496
warehouse order,6.0238805208462765
web,5.330733340286331
web content,5.736198448394496
web developer,6.0238805208462765
welcoming,4.232121051618222
welcoming people,4.232121051618222
with,2.8050046959780754
with colleagues,4.232121051618222
with health,4.03145035615607
with legislation,4.724597536716015
with mobility,6.0238805208462765
with operational,3.790288299339182
with others,5.736198448394496
with personal,5.04305126783455
wooden,5.736198448394496
wooden and,5.736198448394496
word,5.736198448394496
word processing,5.736198448394496
work,3.9869985935852363
work and,4.03145035615607
worker,3.9444389791664403
worker duration,5.736198448394496
worker skills,4.077970371790963
working,4.349904087274605
working in,4.557543452052849
working with,5.736198448394496
writer,5.736198448394496
writer skills,5.736198448394496
writing,3.538973871058276
writing and,4.9252682321781664
writing collaborating,6.0238805208462765
writing duration,4.126760535960395
writing teaching,5.736198448394496
writing using,5.736198448394496
years title,2.4039939382192914
young,6.0238805208462765
young people,6.0238805208462765
