feature,idf
 op,2.2704625455947687
 ope,2.294179072212085
 oper,2.294179072212085
 opp,5.04305126783455
 oppo,5.04305126783455
 or,1.3762896189742329
 or ,1.3923930265408115
 ord,6.0238805208462765
 orde,6.0238805208462765
 org,3.9869985935852363
 orga,3.9869985935852363
 ot,5.736198448394496
 oth,5.736198448394496
 othe,5.736198448394496
 pa,4.178053830347945
 pac,4.724597536716015
 pack,4.724597536716015
 par,5.736198448394496
 part,6.0238805208462765
 pas,6.0238805208462765
 pe,1.589103320786866
 peo,3.1151596242819153
 peop,3.1151596242819153
 per,1.7659065348423737
 perf,1.8754687373538999
 perm,5.736198448394496
 pers,3.790288299339182
 ph,3.7212954278522306
 pha,6.0238805208462765
 phar,6.0238805208462765
 phd,6.0238805208462765
 phd ,6.0238805208462765
 pho,5.513054897080286
 phot,5.736198448394496
 phy,3.9869985935852363
 phys,3.9869985935852363
 pi,5.736198448394496
 pic,6.0238805208462765
 pick,6.0238805208462765
 pl,2.4129626082020517
 pla,2.42201244372197
 plan,2.42201244372197
 po,4.557543452052849
 pol,4.9252682321781664
 poli,4.9252682321781664
 pos,5.513054897080286
 post,5.513054897080286
 pr,1.258861633916289
 pra,4.9252682321781664
 prac,4.9252682321781664
 pre,2.859812932473071
 prec,5.330733340286331
 prep,3.028148247292285
 pres,5.04305126783455
 pri,4.178053830347945
 prim,5.330733340286331
 priv,4.557543452052849
 pro,1.3794896217049037
 prob,4.724597536716015
 proc,2.4781019103730135
 prod,2.173732919136218
 prof,2.791759469228055
 prog,2.1457590670938114
 proj,4.819907716520341
 prom,2.691676010671072
 prot,4.349904087274605
 prov,2.995358424469295
 pu,4.178053830347945
 pub,4.414442608412176
 publ,4.414442608412176
 pur,5.736198448394496
 purc,5.736198448394496
 qu,3.0449553656086668
 qua,3.171249090932959
 qual,3.171249090932959
 que,5.330733340286331
 ques,5.330733340286331
 qui,5.736198448394496
 quic,5.736198448394496
 re,1.8443781502838688
 rec,3.0116189453410747
 rece,5.736198448394496
 reci,5.736198448394496
 reco,3.2723452078043276
 recr,4.724597536716015
 reg,5.330733340286331
 regu,5.330733340286331
 rel,2.7657839828247943
 rela,2.7786873876607023
 ren,6.0238805208462765
 rep,3.293851413025291
 repa,5.176582660459073
 repo,3.790288299339182
 repr,4.557543452052849
 res,2.691676010671072
 rese,3.5671447480249725
 resi,5.330733340286331
 reso,3.5115748968701617
 rest,4.637586159726386
 ri,5.513054897080286
 ris,5.513054897080286
 risk,5.513054897080286
 ro,5.176582660459073
 roa,5.736198448394496
 road,5.736198448394496
 roo,6.0238805208462765
 room,6.0238805208462765
 sa,3.028148247292285
 saf,3.9869985935852363
 safe,3.9869985935852363
 sal,3.4336133554004498
 sale,3.4336133554004498
 sc,2.3103084541419685
 sch,2.326702263917645
 sche,4.03145035615607
 scho,2.4685324593568625
 sci,5.513054897080286
 scie,5.513054897080286
 se,1.7019578102421002
 sec,2.3518081850487214
 seco,2.5273729593797962
 secr,4.637586159726386
 secu,4.557543452052849
 sel,3.4336133554004498
 sell,3.4336133554004498
 ser,2.278305723055795
 serv,2.278305723055795
 set,5.330733340286331
 sett,5.513054897080286
 sh,4.349904087274605
 shi,6.0238805208462765
 ship,6.0238805208462765
 sho,4.483435479899128
 shop,4.557543452052849
 si,6.0238805208462765
 so,2.91780019012342
 soc,4.414442608412176
 soci,4.414442608412176
 sof,5.176582660459073
 soft,5.176582660459073
 sol,4.557543452052849
 solu,4.637586159726386
 sou,3.4336133554004498
 soun,3.596132284898225
 sour,5.176582660459073
 sp,3.8643962714929043
 spe,4.349904087274605
 spec,4.414442608412176
 spo,4.724597536716015
 spor,4.724597536716015
 st,2.633856439782246
 sta,5.176582660459073
 stag,5.736198448394496
 stat,6.0238805208462765
 sto,2.7280436548419473
 stop,5.176582660459073
 stor,2.8184277163102163
 str,5.736198448394496
 stru,6.0238805208462765
 su,2.8458266904983307
 sub,4.126760535960395
 subj,4.126760535960395
 sup,3.0794415416798357
 supe,4.126760535960395
 supp,3.4336133554004498
 sw,6.0238805208462765
 swi,6.0238805208462765
 swit,6.0238805208462765
 sy,4.232121051618222
 sys,4.232121051618222
 syst,4.232121051618222
 ta,2.6565846908598023
 tas,2.6565846908598023
 task,2.6565846908598023
 te,2.1666657519131256
 tea,2.9793580831228534
 teac,3.3158303197440664
 team,3.9036169846461855
 tec,3.5671447480249725
 tech,3.5671447480249725
 tel,5.513054897080286
 tele,5.513054897080286
 ten,5.513054897080286
 tenn,6.0238805208462765
 ter,3.293851413025291
 tert,3.293851413025291
 tes,5.04305126783455
 test,5.04305126783455
 tex,5.736198448394496
 text,5.736198448394496
 th,2.9328380674879604
 the,2.9328380674879604
 the ,2.9481055396187488
 to,2.431144927285242
 to ,3.171249090932959
 too,3.097141118779237
 tool,3.097141118779237
 tou,5.736198448394496
 tour,5.736198448394496
 tr,2.3518081850487214
 tra,2.368902618408021
